,index,game,Player_ID,Team,Opportunities,Contains,Player_Name,Position
9063,44848_ARI,2022091110,44848,ARI,18,7,Budda Baker,SS
9064,46657_ARI,2022091110,46657,ARI,4,2,Dennis Gardeck,OLB
9065,47816_ARI,2022091110,47816,ARI,6,4,Byron Murphy,CB
9066,47848_ARI,2022091110,47848,ARI,7,4,Zach Allen,DE
9067,48032_ARI,2022091110,48032,ARI,6,1,Michael Dogbe,DE
9068,49410_ARI,2022091110,49410,ARI,14,9,Jalen Thompson,FS
9069,52416_ARI,2022091110,52416,ARI,12,9,Isaiah Simmons,DB
9070,52945_ARI,2022091110,52945,ARI,3,3,Jace Whittaker,CB
9071,53445_ARI,2022091110,53445,ARI,19,8,Zaven Collins,OLB
9072,53565_ARI,2022091110,53565,ARI,12,2,Marco Wilson,CB
9073,53639_ARI,2022091110,53639,ARI,2,2,Victor Dimukeje,OLB
9074,52471_KC,2022091110,52471,KC,13,5,Willie Gay,OLB
9075,54486_KC,2022091110,54486,KC,3,2,Trent McDuffie,CB
9076,42401_ARI,2022091110,42401,ARI,3,2,Markus Golden,OLB
9077,46674_ARI,2022091110,46674,ARI,5,4,Ezekiel Turner,ILB
9078,52539_ARI,2022091110,52539,ARI,11,5,Rashard Lawrence,NT
9079,41403_ARI,2022091110,41403,ARI,2,1,Devon Kennard,OLB
9080,43376_ARI,2022091110,43376,ARI,7,1,Nick Vigil,ILB
9081,48473_ARI,2022091110,48473,ARI,5,1,Jonathan Ledbetter,DE
9082,52522_ARI,2022091110,52522,ARI,3,2,Leki Fotu,DT
9083,47922_ARI,2022091110,47922,ARI,1,0,Deionte Thompson,SS
9084,54552_ARI,2022091110,54552,ARI,1,1,Cameron Thomas,OLB
9085,54709_ARI,2022091110,54709,ARI,1,0,Christian Matthew,CB
9086,45008_ARI,2022091110,45008,ARI,1,1,Tanner Vallejo,ILB
9087,42406_KC,2022091110,42406,KC,3,1,Frank Clark,DE
9088,35493_KC,2022091110,35493,KC,3,2,Carlos Dunlap,OLB
9089,52792_KC,2022091110,52792,KC,5,2,Tershawn Wharton,DT
9090,43413_KC,2022091110,43413,KC,2,1,Deon Bush,SS
9091,45045_KC,2022091110,45045,KC,3,1,Elijah Lee,OLB
9092,47867_KC,2022091110,47867,KC,4,2,Khalen Saunders,DT
9093,48259_KC,2022091110,48259,KC,1,1,Darius Harris,ILB
9094,54600_KC,2022091110,54600,KC,2,0,Joshua Williams,CB
9095,46407_KC,2022091110,46407,KC,1,0,Chris Lammons,CB
9096,54568_KC,2022091110,54568,KC,0,0,Leo Chenal,OLB
9966,41231_LAC,2022091111,41231,LAC,3,1,Khalil Mack,OLB
9967,42935_LAC,2022091111,42935,LAC,10,4,Bryce Callahan,CB
9968,43292_LAC,2022091111,43292,LAC,4,1,Joey Bosa,OLB
9969,43332_LAC,2022091111,43332,LAC,5,2,Austin Johnson,NT
9970,45571_LAC,2022091111,45571,LAC,8,6,Michael Davis,CB
9971,46086_LAC,2022091111,46086,LAC,15,6,Derwin James,FS
9972,47811_LAC,2022091111,47811,LAC,6,2,Jerry Tillery,DT
9973,47843_LAC,2022091111,47843,LAC,12,5,Nasir Adderley,FS
9974,47913_LAC,2022091111,47913,LAC,10,5,Drue Tranquill,ILB
9975,52431_LAC,2022091111,52431,LAC,13,7,Kenneth Murray,ILB
9976,53476_LAC,2022091111,53476,LAC,8,3,Asante Samuel,CB
9977,41269_LAC,2022091111,41269,LAC,5,3,Kyle Van Noy,OLB
9978,54625_LAC,2022091111,54625,LAC,2,1,Otito Ogbonnia,DT
9979,38551_LV,2022091111,38551,LV,8,2,Chandler Jones,DE
9980,40039_LV,2022091111,40039,LV,9,6,Duron Harmon,SS
9981,44968_LV,2022091111,44968,LV,12,9,Jayon Brown,OLB
9982,46214_LV,2022091111,46214,LV,8,3,Bilal Nichols,DT
9983,47787_LV,2022091111,47787,LV,3,0,Clelin Ferrell,DE
9984,47810_LV,2022091111,47810,LV,19,8,Johnathan Abram,SS
9985,47817_LV,2022091111,47817,LV,6,4,Rock Ya-Sin,CB
9986,47889_LV,2022091111,47889,LV,18,3,Maxx Crosby,DE
9987,48581_LV,2022091111,48581,LV,1,1,Roderic Teamer,SS
9988,52547_LV,2022091111,52547,LV,2,1,Amik Robertson,CB
9989,53596_LV,2022091111,53596,LV,11,6,Nate Hobbs,CB
9990,46264_LAC,2022091111,46264,LAC,6,0,Sebastian Joseph,NT
9991,43411_LV,2022091111,43411,LV,14,3,Andrew Billings,DT
9992,53509_LV,2022091111,53509,LV,17,7,Divine Deablo,OLB
9993,43791_LAC,2022091111,43791,LAC,2,0,Morgan Fox,DE
9994,52594_LAC,2022091111,52594,LAC,2,0,Alohi Gilman,SS
9995,46187_LV,2022091111,46187,LV,1,1,Anthony Averett,CB
9996,39997_LV,2022091111,39997,LV,7,3,Johnathan Hankins,NT
9997,42391_LV,2022091111,42391,LV,9,3,Denzel Perryman,ILB
9998,46387_LV,2022091111,46387,LV,5,2,Kendal Vickers,DT
9999,53508_LV,2022091111,53508,LV,1,0,Malcolm Koonce,DE
10000,55105_LV,2022091111,55105,LV,0,0,Luke Masterson,OLB
10001,53472_LV,2022091111,53472,LV,3,1,Trevon Moehrig,FS
10002,53547_LAC,2022091111,53547,LAC,1,0,Chris Rumph,OLB
10872,37078_MIN,2022091112,37078,MIN,6,3,Patrick Peterson,CB
10873,38559_MIN,2022091112,38559,MIN,7,3,Harrison Smith,SS
10874,42388_MIN,2022091112,42388,MIN,9,4,Eric Kendricks,ILB
10875,42427_MIN,2022091112,42427,MIN,14,9,Jordan Hicks,ILB
10876,42431_MIN,2022091112,42431,MIN,2,2,Danielle Hunter,OLB
10877,42465_MIN,2022091112,42465,MIN,2,1,Za'Darius Smith,OLB
10878,44867_MIN,2022091112,44867,MIN,4,1,Dalvin Tomlinson,DT
10879,46165_MIN,2022091112,46165,MIN,5,0,Harrison Phillips,DT
10880,46652_MIN,2022091112,46652,MIN,3,2,Chandon Sullivan,CB
10881,52497_MIN,2022091112,52497,MIN,7,4,Cameron Dantzler,CB
10882,53554_MIN,2022091112,53554,MIN,8,6,Camryn Bynum,FS
10883,52525_MIN,2022091112,52525,MIN,2,2,D.J. Wonnum,OLB
10884,43361_MIN,2022091112,43361,MIN,1,1,Jonathan Bullard,DE
10885,53519_MIN,2022091112,53519,MIN,1,0,Patrick Jones,OLB
10886,42381_GB,2022091112,42381,GB,8,3,Preston Smith,OLB
10887,42485_GB,2022091112,42485,GB,6,5,Adrian Amos,FS
10888,43316_GB,2022091112,43316,GB,5,2,Kenny Clark,NT
10889,43338_GB,2022091112,43338,GB,1,0,Jarran Reed,DT
10890,43404_GB,2022091112,43404,GB,19,10,De'Vondre Campbell,ILB
10891,44911_GB,2022091112,44911,GB,7,2,Rasul Douglas,CB
10892,46087_GB,2022091112,46087,GB,7,5,Jaire Alexander,CB
10893,47795_GB,2022091112,47795,GB,6,3,Rashan Gary,OLB
10894,47804_GB,2022091112,47804,GB,7,5,Darnell Savage,SS
10895,53458_GB,2022091112,53458,GB,6,5,Eric Stokes,CB
10896,54487_GB,2022091112,54487,GB,10,6,Quay Walker,ILB
10897,54644_GB,2022091112,54644,GB,3,1,Kingsley Enagbare,OLB
10898,43426_GB,2022091112,43426,GB,5,2,Dean Lowry,DE
10899,52863_GB,2022091112,52863,GB,4,2,Krys Barnes,ILB
10900,53602_GB,2022091112,53602,GB,8,2,Tedarrell Slaton,DT
10901,53649_GB,2022091112,53649,GB,2,0,Isaiah McDuffie,ILB
10902,54493_GB,2022091112,54493,GB,2,1,Devonte Wyatt,DT
10903,52538_MIN,2022091112,52538,MIN,0,0,James Lynch,NT
10904,54583_MIN,2022091112,54583,MIN,1,0,Akayleb Evans,CB
10905,52448_MIN,2022091112,52448,MIN,1,1,Ross Blacklock,DT
10906,52650_GB,2022091112,52650,GB,1,0,Jonathan Garvin,OLB
10907,48241_GB,2022091112,48241,GB,1,0,Keisean Nixon,CB
11777,42031_TEN,2022091108,42031,TEN,14,5,Denico Autry,DE
11778,42365_TEN,2022091108,42365,TEN,6,3,Bud Dupree,OLB
11779,43353_TEN,2022091108,43353,TEN,14,10,Kevin Byard,FS
11780,46457_TEN,2022091108,46457,TEN,0,0,Olasunkanmi Adeniyi,OLB
11781,46846_TEN,2022091108,46846,TEN,1,1,Joshua Kalu,FS
11782,47802_TEN,2022091108,47802,TEN,13,6,Jeffery Simmons,DT
11783,47899_TEN,2022091108,47899,TEN,16,7,Amani Hooker,FS
11784,47971_TEN,2022091108,47971,TEN,20,8,David Long,ILB
11785,52469_TEN,2022091108,52469,TEN,9,7,Kristian Fulton,CB
11786,53451_TEN,2022091108,53451,TEN,4,2,Caleb Farley,CB
11787,54500_TEN,2022091108,54500,TEN,5,3,Roger McCreary,CB
11788,41336_NYG,2022091108,41336,NYG,6,1,Justin Ellis,DT
11789,42349_NYG,2022091108,42349,NYG,9,4,Leonard Williams,DT
11790,43333_NYG,2022091108,43333,NYG,9,3,Jihad Ward,OLB
11791,44830_NYG,2022091108,44830,NYG,18,8,Adoree' Jackson,CB
11792,47800_NYG,2022091108,47800,NYG,13,2,Dexter Lawrence,DT
11793,47891_NYG,2022091108,47891,NYG,11,7,Julian Love,SS
11794,52444_NYG,2022091108,52444,NYG,7,4,Xavier McKinney,FS
11795,52663_NYG,2022091108,52663,NYG,15,12,Tae Crowder,ILB
11796,53500_NYG,2022091108,53500,NYG,5,2,Aaron Robinson,CB
11797,54611_NYG,2022091108,54611,NYG,1,1,Micah McFadden,ILB
11798,55032_NYG,2022091108,55032,NYG,6,3,Tomon Fox,OLB
11799,40737_NYG,2022091108,40737,NYG,0,0,Tony Jefferson,SS
11800,45352_NYG,2022091108,45352,NYG,10,6,Austin Calitro,ILB
11801,47878_NYG,2022091108,47878,NYG,8,4,Oshane Ximines,OLB
11802,52518_NYG,2022091108,52518,NYG,7,3,Darnay Holmes,CB
11803,40171_NYG,2022091108,40171,NYG,5,1,Nicholas Williams,DT
11804,44869_TEN,2022091108,44869,TEN,17,10,Zach Cunningham,ILB
11805,47915_TEN,2022091108,47915,TEN,8,7,Ugochukwu Amadi,FS
11806,53073_TEN,2022091108,53073,TEN,8,1,Teair Tart,DT
11807,53564_TEN,2022091108,53564,TEN,10,7,Rashad Weaver,OLB
11808,44863_TEN,2022091108,44863,TEN,2,1,DeMarcus Walker,DE
11809,45643_TEN,2022091108,45643,TEN,1,0,Dylan Cole,ILB
11810,48462_TEN,2022091108,48462,TEN,8,3,Kevin Strong,DE
11811,54612_NYG,2022091108,54612,NYG,3,2,D.J. Davidson,DT
11812,53645_NYG,2022091108,53645,NYG,2,1,Quincy Roche,OLB
11813,46183_TEN,2022091108,46183,TEN,0,0,Da'Shawn Hand,DE
12683,41263_DAL,2022091113,41263,DAL,6,3,Demarcus Lawrence,DE
12684,43478_DAL,2022091113,43478,DAL,6,3,Anthony Brown,CB
12685,44827_DAL,2022091113,44827,DAL,8,5,Malik Hooker,FS
12686,44904_DAL,2022091113,44904,DAL,3,1,Jourdan Lewis,CB
12687,46185_DAL,2022091113,46185,DAL,13,5,Dorance Armstrong,DE
12688,47996_DAL,2022091113,47996,DAL,12,5,Donovan Wilson,SS
12689,52459_DAL,2022091113,52459,DAL,12,6,Trevon Diggs,CB
12690,53441_DAL,2022091113,53441,DAL,7,3,Micah Parsons,OLB
12691,53504_DAL,2022091113,53504,DAL,6,3,Osa Odighizuwa,DT
12692,53513_DAL,2022091113,53513,DAL,3,0,Chauncey Golston,DE
12693,53621_DAL,2022091113,53621,DAL,13,1,Quinton Bohanna,DT
12694,38588_TB,2022091113,38588,TB,12,7,Lavonte David,ILB
12695,38619_TB,2022091113,38619,TB,5,1,Akiem Hicks,DT
12696,40074_TB,2022091113,40074,TB,4,3,William Gholston,DE
12697,42560_TB,2022091113,42560,TB,5,1,Rakeem Nunez-Roches,NT
12698,43354_TB,2022091113,43354,TB,0,0,Carl Nassib,OLB
12699,46132_TB,2022091113,46132,TB,10,4,Carlton Davis,CB
12700,47788_TB,2022091113,47788,TB,13,2,Devin White,ILB
12701,47877_TB,2022091113,47877,TB,4,2,Jamel Dean,CB
12702,47882_TB,2022091113,47882,TB,14,8,Mike Edwards,FS
12703,47890_TB,2022091113,47890,TB,0,0,Anthony Nelson,OLB
12704,52453_TB,2022091113,52453,TB,14,5,Antoine Winfield,FS
12705,40031_TB,2022091113,40031,TB,8,4,Logan Ryan,FS
12706,46081_TB,2022091113,46081,TB,6,1,Vita Vea,NT
12707,54498_TB,2022091113,54498,TB,1,1,Logan Hall,DE
12708,41235_DAL,2022091113,41235,DAL,7,4,Anthony Barr,OLB
12709,46088_DAL,2022091113,46088,DAL,14,6,Leighton Vander Esch,OLB
12710,52490_DAL,2022091113,52490,DAL,9,1,Neville Gallimore,DT
12711,41915_TB,2022091113,41915,TB,1,1,Shaquil Barrett,OLB
12712,53461_TB,2022091113,53461,TB,8,5,Joe Tryon,OLB
12713,43533_DAL,2022091113,43533,DAL,10,3,Jayron Kearse,FS
12714,44892_DAL,2022091113,44892,DAL,3,2,Tarell Basham,DE
12715,47841_DAL,2022091113,47841,DAL,6,2,Trysten Hill,DT
12716,54521_DAL,2022091113,54521,DAL,1,1,Sam Williams,DE
12717,42346_DAL,2022091113,42346,DAL,0,0,Dante Fowler,OLB
12718,53473_DAL,2022091113,53473,DAL,0,0,Kelvin Joseph,CB
13588,35459_DEN,2022091200,35459,DEN,8,6,Kareem Jackson,SS
13589,40347_DEN,2022091200,40347,DEN,5,2,Mike Purcell,NT
13590,42393_DEN,2022091200,42393,DEN,9,4,Ronald Darby,CB
13591,42826_DEN,2022091200,42826,DEN,7,3,DeShawn Williams,DT
13592,42929_DEN,2022091200,42929,DEN,20,8,Alex Singleton,OLB
13593,43387_DEN,2022091200,43387,DEN,12,6,Justin Simmons,FS
13594,46074_DEN,2022091200,46074,DEN,11,6,Bradley Chubb,OLB
13595,47854_DEN,2022091200,47854,DEN,6,3,Dre'Mont Jones,DE
13596,52706_DEN,2022091200,52706,DEN,8,3,Jonas Griffith,ILB
13597,53438_DEN,2022091200,53438,DEN,5,3,Patrick Surtain,CB
13598,53534_DEN,2022091200,53534,DEN,7,3,Baron Browning,ILB
13599,42403_DEN,2022091200,42403,DEN,9,6,Randy Gregory,DE
13600,45011_DEN,2022091200,45011,DEN,13,4,D.J. Jones,DT
13601,42030_DEN,2022091200,42030,DEN,4,1,K'Waun Williams,CB
13602,53668_DEN,2022091200,53668,DEN,1,1,Jonathon Cooper,OLB
13603,41464_SEA,2022091200,41464,SEA,7,3,Shelby Harris,DE
13604,42543_SEA,2022091200,42543,SEA,7,2,Quandre Diggs,FS
13605,42827_SEA,2022091200,42827,SEA,10,7,Justin Coleman,CB
13606,43436_SEA,2022091200,43436,SEA,7,0,Quinton Jefferson,DE
13607,44873_SEA,2022091200,44873,SEA,13,8,Josh Jones,FS
13608,46117_SEA,2022091200,46117,SEA,10,4,Uchenna Nwosu,OLB
13609,47871_SEA,2022091200,47871,SEA,23,16,Cody Barton,MLB
13610,47941_SEA,2022091200,47941,SEA,9,1,Michael Jackson,CB
13611,52435_SEA,2022091200,52435,SEA,19,13,Jordyn Brooks,ILB
13612,52456_SEA,2022091200,52456,SEA,8,3,Darrell Taylor,OLB
13613,54618_SEA,2022091200,54618,SEA,3,2,Tariq Woolen,CB
13614,35562_SEA,2022091200,35562,SEA,9,3,Al Woods,NT
13615,44818_SEA,2022091200,44818,SEA,3,2,Jamal Adams,SS
13616,46487_SEA,2022091200,46487,SEA,4,1,Poona Ford,DE
13617,54671_DEN,2022091200,54671,DEN,0,0,Matt Henningsen,DE
13618,54505_SEA,2022091200,54505,SEA,2,1,Boye Mafe,OLB
13619,48198_SEA,2022091200,48198,SEA,3,0,Bryan Mone,NT
13620,44855_SEA,2022091200,44855,SEA,3,2,Sidney Jones,CB
13621,53581_DEN,2022091200,53581,DEN,1,1,Caden Sterns,FS
13622,48447_DEN,2022091200,48447,DEN,0,0,P.J. Locke,FS
13623,46711_SEA,2022091200,46711,SEA,0,0,Ryan Neal,SS
13624,54574_SEA,2022091200,54574,SEA,0,0,Coby Bryant,CB
13625,53315_DEN,2022091200,53315,DEN,1,1,Aaron Patrick,OLB
14266,43326_KC,2022091500,43326,KC,7,1,Chris Jones,DT
14267,46137_KC,2022091500,46137,KC,8,4,Justin Reid,SS
14268,46144_KC,2022091500,46144,KC,7,2,Derrick Nnadi,DT
14269,47846_KC,2022091500,47846,KC,14,8,Juan Thornhill,FS
14270,47984_KC,2022091500,47984,KC,11,8,Rashad Fenton,CB
14271,52546_KC,2022091500,52546,KC,13,9,L'Jarius Sneed,CB
14272,52585_KC,2022091500,52585,KC,7,5,Michael Danna,DE
14273,53487_KC,2022091500,53487,KC,23,9,Nick Bolton,ILB
14274,54495_KC,2022091500,54495,KC,5,2,George Karlaftis,DE
14275,54527_KC,2022091500,54527,KC,2,0,Bryan Cook,SS
14276,54708_KC,2022091500,54708,KC,11,6,Jaylen Watson,CB
14288,52471_KC,2022091500,52471,KC,22,11,Willie Gay,OLB
14301,42406_KC,2022091500,42406,KC,6,3,Frank Clark,DE
14302,35493_KC,2022091500,35493,KC,3,1,Carlos Dunlap,OLB
14303,52792_KC,2022091500,52792,KC,10,3,Tershawn Wharton,DT
14304,43413_KC,2022091500,43413,KC,0,0,Deon Bush,SS
14306,47867_KC,2022091500,47867,KC,9,3,Khalen Saunders,DT
14307,48259_KC,2022091500,48259,KC,2,2,Darius Harris,ILB
14310,54568_KC,2022091500,54568,KC,5,4,Leo Chenal,OLB
14311,41231_LAC,2022091500,41231,LAC,5,3,Khalil Mack,OLB
14312,42935_LAC,2022091500,42935,LAC,5,1,Bryce Callahan,CB
14313,43292_LAC,2022091500,43292,LAC,4,0,Joey Bosa,OLB
14314,43332_LAC,2022091500,43332,LAC,7,3,Austin Johnson,NT
14316,46086_LAC,2022091500,46086,LAC,15,7,Derwin James,FS
14317,47811_LAC,2022091500,47811,LAC,5,3,Jerry Tillery,DT
14318,47843_LAC,2022091500,47843,LAC,8,5,Nasir Adderley,FS
14319,47913_LAC,2022091500,47913,LAC,13,7,Drue Tranquill,ILB
14320,52431_LAC,2022091500,52431,LAC,8,5,Kenneth Murray,ILB
14321,53476_LAC,2022091500,53476,LAC,6,4,Asante Samuel,CB
14322,41269_LAC,2022091500,41269,LAC,5,3,Kyle Van Noy,OLB
14323,54625_LAC,2022091500,54625,LAC,3,0,Otito Ogbonnia,DT
14335,46264_LAC,2022091500,46264,LAC,12,3,Sebastian Joseph,NT
14338,43791_LAC,2022091500,43791,LAC,5,2,Morgan Fox,DE
14339,52594_LAC,2022091500,52594,LAC,1,1,Alohi Gilman,SS
14347,53547_LAC,2022091500,53547,LAC,1,0,Chris Rumph,OLB
14495,46775_LAC,2022091500,46775,LAC,10,6,J.C. Jackson,CB
15040,43321_MIA,2022091800,43321,MIA,5,3,Emmanuel Ogbah,DE
15041,43327_MIA,2022091800,43327,MIA,5,4,Xavien Howard,CB
15042,44887_MIA,2022091800,44887,MIA,9,5,Duke Riley,ILB
15043,46142_MIA,2022091800,46142,MIA,8,3,Jerome Baker,ILB
15044,46307_MIA,2022091800,46307,MIA,5,2,Zach Sieler,DT
15045,47796_MIA,2022091800,47796,MIA,13,5,Christian Wilkins,DT
15046,48476_MIA,2022091800,48476,MIA,4,3,Nik Needham,CB
15047,52478_MIA,2022091800,52478,MIA,2,0,Brandon Jones,SS
15048,53447_MIA,2022091800,53447,MIA,8,4,Jaelan Phillips,OLB
15049,53465_MIA,2022091800,53465,MIA,13,5,Jevon Holland,FS
15050,54936_MIA,2022091800,54936,MIA,4,3,Kader Kohou,CB
15051,38548_MIA,2022091800,38548,MIA,5,1,Melvin Ingram,OLB
15052,43503_MIA,2022091800,43503,MIA,16,8,Elandon Roberts,ILB
15053,46312_MIA,2022091800,46312,MIA,3,2,Keion Crossen,CB
15054,52464_MIA,2022091800,52464,MIA,6,2,Raekwon Davis,NT
15055,40030_MIA,2022091800,40030,MIA,5,2,John Jenkins,NT
15077,33131_BAL,2022091800,33131,BAL,4,2,Calais Campbell,DE
15078,37145_BAL,2022091800,37145,BAL,4,2,Justin Houston,OLB
15080,43694_BAL,2022091800,43694,BAL,7,3,Michael Pierce,NT
15081,44828_BAL,2022091800,44828,BAL,11,4,Marlon Humphrey,CB
15082,44854_BAL,2022091800,44854,BAL,14,10,Marcus Williams,FS
15083,44999_BAL,2022091800,44999,BAL,10,6,Chuck Clark,SS
15084,52436_BAL,2022091800,52436,BAL,17,7,Patrick Queen,ILB
15085,53460_BAL,2022091800,53460,BAL,5,1,Odafe Oweh,OLB
15087,54479_BAL,2022091800,54479,BAL,4,3,Kyle Hamilton,FS
15088,37778_BAL,2022091800,37778,BAL,7,5,Josh Bynes,ILB
15089,52479_BAL,2022091800,52479,BAL,9,4,Justin Madubuike,DT
15090,52506_BAL,2022091800,52506,BAL,7,4,Malik Harrison,OLB
15091,52578_BAL,2022091800,52578,BAL,5,1,Broderick Washington,DT
15092,40095_BAL,2022091800,40095,BAL,0,0,Steven Means,OLB
15097,41363_BAL,2022091800,41363,BAL,5,2,Brent Urban,DE
15098,54584_BAL,2022091800,54584,BAL,5,4,Jalyn Armour-Davis,CB
15099,54606_BAL,2022091800,54606,BAL,7,4,Damarion Williams,CB
15365,42390_MIA,2022091800,42390,MIA,6,2,Eric Rowe,SS
15366,42444_MIA,2022091800,42444,MIA,0,0,Trey Flowers,OLB
15367,44174_MIA,2022091800,44174,MIA,3,1,Sam Eguavoen,ILB
15368,42361_BAL,2022091800,42361,BAL,8,5,Marcus Peters,CB
15369,52627_BAL,2022091800,52627,BAL,1,0,Geno Stone,SS
15370,43366_BAL,2022091800,43366,BAL,0,0,Daryl Worley,CB
15731,41227_CLE,2022091801,41227,CLE,4,0,Jadeveon Clowney,DE
15732,44903_CLE,2022091801,44903,CLE,10,5,John Johnson,FS
15733,44974_CLE,2022091801,44974,CLE,14,5,Anthony Walker,MLB
15734,46073_CLE,2022091801,46073,CLE,7,2,Denzel Ward,CB
15735,46098_CLE,2022091801,46098,CLE,8,2,Taven Bryan,DT
15736,52452_CLE,2022091801,52452,CLE,15,10,Grant Delpit,SS
15737,52496_CLE,2022091801,52496,CLE,4,0,Jordan Elliott,DT
15738,53455_CLE,2022091801,53455,CLE,10,3,Greg Newsome,CB
15739,53481_CLE,2022091801,53481,CLE,15,9,Jeremiah Owusu-Koramoah,OLB
15740,54533_CLE,2022091801,54533,CLE,8,3,Martin Emerson,CB
15741,54543_CLE,2022091801,54543,CLE,4,2,Alex Wright,DE
15742,44813_CLE,2022091801,44813,CLE,4,0,Myles Garrett,DE
15743,46162_CLE,2022091801,46162,CLE,0,0,Ronnie Harrison,SS
15744,52505_CLE,2022091801,52505,CLE,8,4,Jacob Phillips,MLB
15745,47863_CLE,2022091801,47863,CLE,3,1,Sione Takitaki,OLB
15747,53561_CLE,2022091801,53561,CLE,6,0,Tommy Togiai,DT
15932,41243_NYJ,2022091801,41243,NYJ,19,6,C.J. Mosley,ILB
15933,41270_NYJ,2022091801,41270,NYJ,14,5,Lamarcus Joyner,SS
15934,43301_NYJ,2022091801,43301,NYJ,11,6,Sheldon Rankins,DT
15935,46186_NYJ,2022091801,46186,NYJ,15,5,Jordan Whitehead,SS
15936,46211_NYJ,2022091801,46211,NYJ,11,5,D.J. Reed,CB
15937,47786_NYJ,2022091801,47786,NYJ,12,2,Quinnen Williams,NT
15938,47881_NYJ,2022091801,47881,NYJ,21,8,Quincy Williams,OLB
15939,53583_NYJ,2022091801,53583,NYJ,3,3,Michael Carter,CB
15940,54469_NYJ,2022091801,54469,NYJ,8,5,Ahmad Gardner,CB
15941,54491_NYJ,2022091801,54491,NYJ,5,2,Jermaine Johnson,DE
15942,54582_NYJ,2022091801,54582,NYJ,8,3,Micheal Clemons,DE
15943,42467_NYJ,2022091801,42467,NYJ,12,7,Kwon Alexander,OLB
15944,44929_NYJ,2022091801,44929,NYJ,4,2,Carl Lawson,DE
15945,46204_NYJ,2022091801,46204,NYJ,4,1,John Franklin-Myers,DE
15962,44815_NYJ,2022091801,44815,NYJ,9,2,Solomon Thomas,DT
15963,46141_NYJ,2022091801,46141,NYJ,6,3,Nathan Shepherd,DT
15964,46255_NYJ,2022091801,46255,NYJ,3,0,Jake Martin,DE
16240,47860_CLE,2022091801,47860,CLE,1,0,Chase Winovich,DE
16241,54688_CLE,2022091801,54688,CLE,1,0,Isaiah Thomas,DE
16242,54833_NYJ,2022091801,54833,NYJ,1,1,Tony Adams,FS
16243,53629_NYJ,2022091801,53629,NYJ,1,0,Brandin Echols,CB
16692,44834_DET,2022091802,44834,DET,4,1,Charles Harris,OLB
16693,44888_DET,2022091802,44888,DET,18,10,Alex Anzalone,ILB
16694,46099_DET,2022091802,46099,DET,11,5,Mike Hughes,CB
16695,46151_DET,2022091802,46151,DET,9,5,Tracy Walker,FS
16696,46259_DET,2022091802,46259,DET,11,5,DeShon Elliott,FS
16697,47864_DET,2022091802,47864,DET,14,10,Will Harris,SS
16700,52743_DET,2022091802,52743,DET,3,1,Benito Jones,DT
16701,53501_DET,2022091802,53501,DET,5,2,Alim McNeill,NT
16702,54653_DET,2022091802,54653,DET,14,7,Malcolm Rodriguez,ILB
16718,38544_DET,2022091802,38544,DET,2,1,Michael Brockers,DE
16719,46958_DET,2022091802,46958,DET,3,2,Chris Board,ILB
16720,52411_DET,2022091802,52411,DET,5,1,Jeff Okudah,CB
16721,54467_DET,2022091802,54467,DET,7,2,Aidan Hutchinson,DE
16722,47975_DET,2022091802,47975,DET,11,6,Isaiah Buggs,DT
16725,47918_DET,2022091802,47918,DET,4,1,John Cominsky,DT
16849,42488_WAS,2022091802,42488,WAS,8,5,Bobby McCain,FS
16850,43313_WAS,2022091802,43313,WAS,8,4,William Jackson,CB
16851,43373_WAS,2022091802,43373,WAS,6,1,Kendall Fuller,CB
16852,44829_WAS,2022091802,44829,WAS,12,4,Jonathan Allen,DT
16853,47809_WAS,2022091802,47809,WAS,5,2,Montez Sweat,DE
16854,47956_WAS,2022091802,47956,WAS,18,6,Cole Holcomb,ILB
16855,48566_WAS,2022091802,48566,WAS,2,0,Daniel Wise,DE
16856,52637_WAS,2022091802,52637,WAS,2,2,James Smith-Williams,DE
16857,53448_WAS,2022091802,53448,WAS,10,4,Jamin Davis,OLB
16858,53503_WAS,2022091802,53503,WAS,6,3,Benjamin St-Juste,CB
16859,53592_WAS,2022091802,53592,WAS,20,16,Darrick Forrest,SS
16860,42331_WAS,2022091802,42331,WAS,5,3,Efe Obada,DE
16861,52641_WAS,2022091802,52641,WAS,1,0,Casey Toohill,DE
16862,53675_WAS,2022091802,53675,WAS,2,1,Shaka Toney,DE
16863,54578_WAS,2022091802,54578,WAS,0,0,Percy Butler,FS
16864,46082_WAS,2022091802,46082,WAS,7,2,Daron Payne,DT
16871,46649_WAS,2022091802,46649,WAS,0,0,Jeremy Reaves,FS
17113,52475_DET,2022091802,52475,DET,2,1,Julian Okwara,OLB
17114,52913_DET,2022091802,52913,DET,1,1,Bobby Price,FS
17115,42512_WAS,2022091802,42512,WAS,6,2,David Mayo,MLB
17116,54733_WAS,2022091802,54733,WAS,2,0,Donovan Jeter,NT
17117,54702_DET,2022091802,54702,DET,1,1,Chase Lucas,CB
17118,48458_DET,2022091802,48458,DET,0,0,Anthony Pittman,OLB
17609,38540_IND,2022091803,38540,IND,8,4,Stephon Gilmore,CB
17610,45033_IND,2022091803,45033,IND,1,1,Ifeadi Odenigbo,DE
17611,45287_IND,2022091803,45287,IND,10,3,Kenny Moore,CB
17612,46133_IND,2022091803,46133,IND,6,3,Tyquan Lewis,DE
